Customer,Revenue per transaction,Month & Year
cus_NFR1UVXweFLsGF,19.12,2024-01
cus_IpxWsB8wd9f4Ju,19.12,2024-01
cus_L2ggKVaU6olyxL,19.12,2024-01
cus_Mgwh1NP3XAzysQ,19.12,2024-01
cus_MVhcITdoXsrcBH,19.12,2024-01
cus_NEIs4RIDuS3ugA,19.12,2024-01
cus_M8SwKZcdk0xKqS,18.82,2024-01
cus_HXlGEDhfeg73WI,19.12,2024-01
cus_OiQ6fGkPQvF3ix,19.12,2024-01
cus_NFNelSZX5X3kVh,174.48,2024-01
cus_ExmVQ2hfgfkbbq,19.12,2024-01
cus_PS7FGs5LhUlh4A,18.82,2024-01
cus_PGToBtv2HYkESg,19.12,2024-01
cus_L2cxxu0EDxgs70,171.78,2024-01
cus_N3juNi0iZDN1ey,18.82,2024-01
cus_PEiPyjkwQtlGjG,19.12,2024-01
cus_PS4qXq2cRJzH72,18.82,2024-01
cus_NFJxtXoSTcSuPk,171.78,2024-01
cus_PS4FkkFdHf5cZ4,19.12,2024-01
cus_P5COtGWGv5PtAY,18.82,2024-01
cus_OtaKg9oBdPewjW,18.82,2024-01
cus_MVc4qInNVKXKcE,18.82,2024-01
cus_OL78w9reBxe5w7,18.82,2024-01
cus_PRxRpNnAWzDw4c,171.78,2024-01
cus_L4t9UV2PsWnPQ8,18.82,2024-01
cus_N3ebX6ex1aCRiq,18.82,2024-01
cus_MgnhzkuPFaUSit,18.82,2024-01
cus_HuThSRoFhsXuZw,18.82,2024-01
cus_GbfW87ohs0913k,171.78,2024-01
cus_K7AZYGmBFjJBqa,19.12,2024-01
cus_PFJf1rumssV1d7,18.82,2024-01
cus_MVTOER8UOO2F1I,18.82,2024-01
cus_NFAv3t0ay7EtEq,171.78,2024-01
cus_Gz37qB1QqsV2Pu,19.12,2024-01
cus_P50q2C841UMpLf,19.12,2024-01
cus_NQk9hNnvJ61ToP,19.12,2024-01
cus_PRsA7jzELnrFXa,18.82,2024-01
cus_L2O9Xt59XClCAi,174.48,2024-01
cus_EKLBB7GTk0YDEY,19.12,2024-01
cus_LlKJSD56r8v6ts,18.82,2024-01
cus_NCTTx8hSOd7j1W,314.3,2024-01
cus_Oi7q79jDcGx1lF,18.82,2024-01
cus_O9f1OYnBGNsKHA,19.12,2024-01
cus_PRq44BnkJZ5MA0,19.12,2024-01
cus_Ny2cTnVVAsJKHX,19.12,2024-01
cus_KTtJJVM0uu1JDy,19.12,2024-01
cus_NF43WDD9MIqhf4,174.48,2024-01
cus_MVMNI9PdJlxSqc,19.12,2024-01
cus_N94W9y7A5Uw2Fn,174.48,2024-01
cus_NmldDS72maPyB9,19.12,2024-01
cus_PRnJPSKifEIsEB,18.82,2024-01
cus_O9bmmXucEF6m5g,19.12,2024-01
cus_J1AyRMtODLQ1Oh,19.12,2024-01
cus_MgYkoFjW4aahWd,19.12,2024-01
cus_Oi39tFWiln2FLn,18.82,2024-01
cus_P4to3zrOUEc2um,19.12,2024-01
cus_PRlXgjtkRoHD7c,339.55,2024-01
cus_NF138GYN9W77s8,174.48,2024-01
cus_PRl2vjLiqaCRbR,19.12,2024-01
cus_AXx80QfrYoDB1R,19.12,2024-01
cus_LZyevA8qxeVgB2,19.12,2024-01
cus_JYTzuZiInEl0gp,19.12,2024-01
cus_PRk22EXpxhUgaE,171.78,2024-01
cus_PRjy00p3NtdDod,18.82,2024-01
cus_NEzUydcnIi5wfZ,174.48,2024-01
cus_PRjgRaU7qqkpQx,19.12,2024-01
cus_PDcFrqQQJ740O3,174.48,2024-01
cus_PRist9KvTqxWqh,19.12,2024-01
cus_Lv0fc51YdHcW4Y,18.82,2024-01
cus_NlhFcCEEL73PZC,19.12,2024-01
cus_OWMpCnTLHpeWX2,18.82,2024-01
cus_OKkTvKAIShI4nn,19.12,2024-01
cus_PRf8PH7dwKiJdg,18.82,2024-01
cus_PReKaxEEY5utNK,18.82,2024-01
cus_PRe5bQo2ws3h4f,18.82,2024-01
cus_NQUqE6XgJve1U7,18.82,2024-01
cus_PRPlROd2JcNIkU,18.82,2024-01
cus_PRd5UqPapvG48W,19.12,2024-01
cus_NvWMy2EVrXNZq0,19.12,2024-01
cus_MooI3s4kfh0bRw,18.82,2024-01
cus_EPYCDzEax9owP0,18.82,2024-01
cus_O9PdzadJcigUKH,19.12,2024-01
cus_P4hQTpkzR14sPu,19.12,2024-01
cus_PRYj5YWZa0nr8m,19.12,2024-01
cus_OWC3pjSkJCds6t,19.12,2024-01
cus_L22R7XfFLNB87r,19.12,2024-01
cus_NQMdAgShwtstwC,18.82,2024-01
cus_NxhZ4x3COWcDvj,19.12,2024-01
cus_NEkBxZvmbKkNg0,19.12,2024-01
cus_OW9m5u58CewKZq,19.12,2024-01
cus_Imc08khf9L5kes,19.12,2024-01
cus_PRTaTOujdWl1da,19.12,2024-01
cus_Oszf4f3bYtaVNN,19.12,2024-01
cus_PRShZ3ejcio2DE,19.12,2024-01
cus_PRSY4LwccSo1IH,174.48,2024-01
cus_IpF6Maf8rcWvL0,171.78,2024-01
cus_PRSAdf5drUxwpr,19.12,2024-01
cus_J0qrn6uSEMCAoG,19.12,2024-01
cus_MvtltZ9OGltGTZ,19.12,2024-01
cus_PRRHjvkCT0Gw9M,19.12,2024-01
cus_PRRGSTZQxTdMKC,19.12,2024-01
cus_OW6ZsowvK7Ndjx,19.12,2024-01
cus_PRR1DSmjjquxgw,19.12,2024-01
cus_NxdMO9wXmsxSmB,18.82,2024-01
cus_PRQpZ5qjTudLox,18.82,2024-01
cus_PFnbabJa2RgBWZ,19.12,2024-01
cus_LDY8idfGXBCW9m,19.12,2024-01
cus_Ode0SNnKOFpQER,340.69,2024-01
cus_LksqF97xvfJDul,18.82,2024-01
cus_NCYwufAiEgOnfN,19.12,2024-01
cus_OKSKGf6u2LPt5w,19.12,2024-01
cus_PROnirtrFhicWS,171.78,2024-01
cus_PROl45A10mAHfU,19.12,2024-01
cus_Osun68TcDx52AZ,19.12,2024-01
cus_I5TdgbYZONnbXU,19.12,2024-01
cus_JBHQHLWREjPzJq,19.12,2024-01
cus_LO0jpCdP33Mi2E,18.82,2024-01
cus_PRNV96poQ8J1ps,19.12,2024-01
cus_PRNCXST566EL8F,18.82,2024-01
cus_OheOw1dFM6UGRo,19.12,2024-01
cus_PRMttCfADvjXN1,19.12,2024-01
cus_KGk3vJ0y2DUw9u,18.82,2024-01
cus_OsrHErlvc6lOmr,18.82,2024-01
cus_Ip6RIIdoSQX2g9,171.78,2024-01
cus_LCS27PFw7yKe8r,174.21,2024-01
cus_KTLjk3iEVc61Ng,18.82,2024-01
cus_L1oFMlb4ncsvms,171.78,2024-01
cus_IvSJ55cf7NVTUE,18.82,2024-01
cus_P4OSgrnVtsvzZ3,19.12,2024-01
cus_LZTlwHz0jvfYo7,19.12,2024-01
cus_NmCgPISs7mCoHd,19.12,2024-01
cus_Lkf5jYbtvQ678S,19.12,2024-01
cus_OVqJYc8lKOXpIG,19.12,2024-01
cus_OsgJPhlosWU0GQ,19.12,2024-01
cus_NQ0YiYD7H84ZUP,18.82,2024-01
cus_O9zNfGOvUn2eji,19.12,2024-01
cus_PR8Z1cANt1fLRY,19.12,2024-01
cus_PR8MG4bWZ2jDoy,19.12,2024-01
cus_OKBbS751JgAnPG,19.12,2024-01
cus_LDG3hUQzjnZgXV,19.12,2024-01
cus_OVmwths8W1KYrL,19.12,2024-01
cus_GyH11H0xOHKIxM,19.12,2024-01
cus_Ivy3DMg3wpl6Xw,19.12,2024-01
cus_PR5amOYQo75sIy,174.48,2024-01
cus_LDDaWuIe4ua3wl,19.12,2024-01
cus_LNhZcU3pgKVg7H,19.12,2024-01
cus_NPwXdlMJaC3jYZ,19.12,2024-01
cus_NHMm3DMQLq63jB,19.12,2024-01
cus_OVk0oXpv7VGQQa,18.82,2024-01
cus_Lw9l6fCCkoSb5d,19.12,2024-01
cus_NEK43KmSaXvVse,19.12,2024-01
cus_OsagTRJi8GCG4f,19.12,2024-01
cus_OK7NevfjeOt9Cm,19.12,2024-01
cus_P4BvKABrBwNFOQ,19.12,2024-01
cus_JAwfiI2xlK1aUd,19.12,2024-01
cus_OsZX3gQ84ixu3D,19.12,2024-01
cus_NPur2ZGVcTTQ99,19.12,2024-01
cus_HWfd9gmUkZ1UPM,19.12,2024-01
cus_PR35kKnfIaVrPA,19.12,2024-01
cus_AB8euIjatfmD5J,19.12,2024-01
cus_PR2cQDc8DLUgIY,19.12,2024-01
cus_KHrDuhM8EQpLjv,19.12,2024-01
cus_OsYShbt9qojdvE,19.12,2024-01
cus_LkVGFpeuCAfsq0,19.12,2024-01
cus_LD9c8yetIOkdeX,19.12,2024-01
cus_P49bw3Sg0X4Edq,18.82,2024-01
cus_KHq0cWheQrUAFk,19.12,2024-01
cus_NEGh4MrJ7124Ai,174.48,2024-01
cus_PR0gfe1nHfJ0GD,18.82,2024-01
cus_PR0fpB7aVJbV59,19.12,2024-01
cus_MRNd02AO6MRBje,19.12,2024-01
cus_NEFmkztaSBPwkQ,171.78,2024-01
cus_Keds6ji9QHySGq,18.82,2024-01
cus_P46CuX3XZVhi47,18.82,2024-01
cus_M3cAQljoOFZe8r,18.82,2024-01
cus_OhF0uH5FIMzzru,18.82,2024-01
cus_NPp3BGoWKJ8gOX,19.12,2024-01
cus_OsTS5aAI048V0e,18.82,2024-01
cus_OhDyMQbpqmLgvP,19.12,2024-01
cus_Lw1YyAw5tKWpdu,18.82,2024-01
cus_J0JinsEJS0pK2O,18.82,2024-01
cus_NEA4NzMtkpZTRI,171.78,2024-01
cus_K66v2H7Invl6oi,18.82,2024-01
cus_OVZajCt2tK4uEE,18.82,2024-01
cus_PQtFAvAFaquTZK,18.82,2024-01
cus_I4wRR1sPkCE6IN,19.12,2024-01
cus_NPiV0Psyf45KQl,18.82,2024-01
cus_Cv10KWEzPGI3FQ,19.12,2024-01
cus_PQpkgipS5H7e6S,18.82,2024-01
cus_OsL1jqONCK9JlF,18.82,2024-01
cus_PQoR5n3Mf2ycl5,19.12,2024-01
cus_OdJc6BOkMqjkfj,18.82,2024-01
cus_OJr8fEmCOMzE7a,19.12,2024-01
cus_Oh4wECCnB2mofI,19.12,2024-01
cus_PQl6FkKan1a2sZ,18.82,2024-01
cus_NE04v8UurZspKl,174.48,2024-01
cus_CY3BaWnMBT6Qgy,13.29,2024-01
cus_LsP91WWyWqm6CB,174.48,2024-01
cus_HWLobVGzkUTNct,19.12,2024-01
cus_H9UswarEh3NLBx,18.82,2024-01
cus_OVNVaYZOJP077Q,19.12,2024-01
cus_IG1cgwaveTBjd7,19.12,2024-01
cus_PQhNcw8NXCugac,19.12,2024-01
cus_HhXdQv4oxyU6CG,19.12,2024-01
cus_MacylU0NCFQ1SJ,19.12,2024-01
cus_OsCPiKqqqVR6oE,19.12,2024-01
cus_I4kyZ7MnhrnexP,19.12,2024-01
cus_JuFyLgUAzVKHip,19.12,2024-01
cus_PQfHbuyfu6tDFh,19.12,2024-01
cus_LFV5ZMmsyJZNeO,19.12,2024-01
cus_LvkHcQVO80sz6F,19.12,2024-01
cus_J03ZJQmgWx5Re2,19.12,2024-01
cus_MIajHLBcYw2Ejn,18.82,2024-01
cus_IRafzSg1zXW5oH,18.82,2024-01
cus_PQebTb0MCIcQLM,19.12,2024-01
cus_Na0TzGF0WeyEqk,19.12,2024-01
cus_Na0TpgR6nAVqYQ,19.12,2024-01
cus_Nwr6ojLbSfVwd1,19.12,2024-01
cus_IFyIf3fCICsLdc,19.12,2024-01
cus_OsAVSJNThJgSYt,18.82,2024-01
cus_OVJ5YiH7yT7rGU,19.12,2024-01
cus_NDt2fPPdgOgjAL,19.12,2024-01
cus_PQdDotTrjbM0uW,18.82,2024-01
cus_PQd2dO39cvrUja,18.82,2024-01
cus_PQcl87c75EG5ny,19.12,2024-01
cus_PQcBudcnHYsyp0,18.82,2024-01
cus_PQYaxNkvMMN0bO,18.82,2024-01
cus_MAJMNC1AhgjIAi,18.82,2024-01
cus_MBP9l9QJZLZr9N,18.82,2024-01
cus_H9HrIH6DOtBBG2,18.82,2024-01
cus_LpMWdNiUjssm3F,18.82,2024-01
cus_F7O80UtupWosh5,19.12,2024-01
cus_PQTciPkVSTPCKC,171.78,2024-01
cus_PQTRkSH7VBUL6z,19.12,2024-01
cus_N84VJpZecA76Mx,19.12,2024-01
cus_NZoVDo8ytAJeiz,19.12,2024-01
cus_PQQeZgy7dahTtr,171.78,2024-01
cus_OV5dWBnMxrcWME,19.12,2024-01
cus_OpFFBEfkjvaSdx,19.12,2024-01
cus_MIK0HEROh5hw6D,18.82,2024-01
cus_N21Fb9NvNvc2SW,19.12,2024-01
cus_OV2wrRbg1XEivR,19.12,2024-01
cus_PQN2WhxLx5exxo,18.82,2024-01
cus_NZiwMaCORzFAQH,18.82,2024-01
cus_NZiqADTyGhAkxH,19.12,2024-01
cus_O8BYodC8o6Sosw,19.12,2024-01
cus_Ke1euguH3uw8fY,19.12,2024-01
cus_PQMDWp9B6QULwB,19.12,2024-01
cus_PQMCsCN8oauwou,19.12,2024-01
cus_PQLDcl7rfNHOF5,339.55,2024-01
cus_OrqeZq0G7ohHS9,19.12,2024-01
cus_PQK7Q8wEEH5uJL,171.78,2024-01
cus_JLpBo7dVpHagoh,18.82,2024-01
cus_PQK42DL7FKiO7O,19.12,2024-01
cus_MqioIL9GN8HAc4,19.12,2024-01
cus_NpjjArqM8UKuHM,19.12,2024-01
cus_LvOFys48QJNptx,19.12,2024-01
cus_NwVP6Pb5m2URbo,19.12,2024-01
cus_Gaykc3MjWBm7sm,174.48,2024-01
cus_PQIa2FWIwvecTA,19.12,2024-01
cus_MqhGhafD6EYYoB,19.12,2024-01
cus_OUxnOEHf7j9ESi,19.12,2024-01
cus_PEfBtYu9oQSN7i,19.12,2024-01
cus_FU2QdEdipGlwb5,19.12,2024-01
cus_MqgVg1XDcQzHiq,19.12,2024-01
cus_HBEQjjo77steAp,19.12,2024-01
cus_LvMWIdBw12hK71,19.12,2024-01
cus_Kwh3T1kKeM08rs,174.48,2024-01
cus_Kp8dkFLB5ZLvXO,18.82,2024-01
cus_OgVQSe0IWkJUwu,19.12,2024-01
cus_NP5W7IsJb35NJT,18.82,2024-01
cus_P3Lo7qD8DVM5T2,18.82,2024-01
cus_LvIV0ULbsp3LEG,19.12,2024-01
cus_PQCjrbgqQ8OGti,19.12,2024-01
cus_N9jTSvxpvDuNdb,18.82,2024-01
cus_PQB3GM7Z6YF21m,18.82,2024-01
cus_P3JCziZfwpuxCz,18.82,2024-01
cus_P3J3Us0QX1kUp4,19.12,2024-01
cus_LvFL9vX2zFJV8Z,18.82,2024-01
cus_HgzwRm3znJuEwA,18.82,2024-01
cus_MTgfxxRNZ9sejo,19.12,2024-01
cus_PQ8P4vXKbUex2n,171.78,2024-01
cus_Kp1dGRJNCfUITU,19.12,2024-01
cus_PQ6KruspOVcP2l,18.82,2024-01
cus_NDKE8AQT6z6cY7,174.48,2024-01
cus_KGruRkcdh8kke1,19.12,2024-01
cus_NOtSpqTE5MXwMx,19.12,2024-01
cus_M6LgjDdQ30NuCQ,19.12,2024-01
cus_PQ1Nax8VV3avXa,19.12,2024-01
cus_Innn5ZJgxN3SaM,174.48,2024-01
cus_PQ0tyo63CbkrKM,19.12,2024-01
cus_O7pJmeGAsvy0KG,19.12,2024-01
cus_InmsaWeF1Sco8u,18.82,2024-01
cus_PEMlp5sB2YpgUW,19.12,2024-01
cus_P37xQ4kxkJouqZ,18.82,2024-01
cus_IcAKBcJRbhJmXh,19.12,2024-01
cus_OUde2uQwNzXbxs,19.12,2024-01
cus_ORUkkCci5xzKUZ,18.82,2024-01
cus_JtXpXkCtLvkfPZ,19.12,2024-01
cus_InilowBoEiH5Ct,174.48,2024-01
cus_L0Rzhvgwl6SLBr,171.78,2024-01
cus_GDkoWz0LazBgQd,19.12,2024-01
cus_InhajWBLUSlPwk,171.78,2024-01
cus_MveBymxQbj1yBJ,19.12,2024-01
cus_LdoUW68CvNVolm,19.12,2024-01
cus_OgBbapEwNL3XnE,18.82,2024-01
cus_PPtzELl4daslg3,18.82,2024-01
cus_PEGqCWlNApMCZP,19.12,2024-01
cus_MTReCI4rQQ6yQl,19.12,2024-01
cus_N9SNYiUCKDHBFF,19.12,2024-01
cus_KdYbbnyDVqDDcz,19.12,2024-01
cus_OrOr5vFvNbuRJf,19.12,2024-01
cus_NOjy2ovYxxvZU7,19.12,2024-01
cus_IneynvdlOw35G1,18.82,2024-01
cus_NOjknvsCocFKxZ,19.12,2024-01
cus_B49bEUCEfJw1e2,19.12,2024-01
cus_OUWzctwz5qTGju,19.12,2024-01
cus_GaX2tft2SQQ0ZZ,171.78,2024-01
cus_HsJzZmXgfRbzap,18.82,2024-01
cus_OItx4xwsmCG5SR,18.82,2024-01
cus_IncXUERiLXZLsw,18.82,2024-01
cus_OUV8Pjrzxyrd6W,19.12,2024-01
cus_Og6mTg6N83Rf8U,18.82,2024-01
cus_Og5HlJJ1xO58FD,18.82,2024-01
cus_PPltDoktcFFAgm,18.82,2024-01
cus_F6fEE0vN1F8zAN,18.82,2024-01
cus_Og2cdyjL9PnOnS,18.82,2024-01
